GKZ,Gemeindeverbandsname,Deutschlandatlas_VBGEM1223__pendel,Deutschlandatlas_VBGEM1222__preis_miet_best,Deutschlandatlas_VBGEM1222__reg_energie,Deutschlandatlas_VBGEM1219__oenv,Deutschlandatlas_VBGEM1219__p_ozmz_miv,Deutschlandatlas_VBGEM1219__p_ozmz_oev
03254029,Schellerten,21.76,4.72,1.64678574108818,64.9,12.42,30.02
03254032,Söhlde,23.44,4.91,1.94966487230846,99.7,13.89,39.61
03254042,Freden (Leine),21.07,4.2,2.32507239237524,82.3,12.19,21.58
03254044,Lamspringe,23.6,4.35,6.07708444207912,85.6,14.57,27.28
03254045,Sibbesse,20.31,4.44,2.07568055077453,61.0,15.13,38.41
03254906,Leinebergland,20.2,4.83,1.31306412978388,86.9,15.72,42.02
03255008,"Delligsen, Flecken",18.0,4.4,0.60554489769321,87.2,11.83,29.22
03255023,"Holzminden, Stadt",12.96,5.04,0.546625049701789,95.0,4.77,6.65
03255501,"Boffzen, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03255502,"Eimen, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03255503,"Eschershausen, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03255504,"Grünenplan, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03255505,"Holzminden, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03255506,"Merxhausen, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03255508,"Wenzen, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03255901,Bevern,16.35,4.17,0.54394660944206,97.6,12.19,18.63
03255903,Boffzen,15.08,4.09,0.944416031105129,94.0,5.08,16.9
03255908,Bodenwerder-Polle,19.84,4.12,4.61114625461874,87.6,22.25,42.46
03255909,Eschershausen-Stadtoldendorf,21.46,4.11,1.28172094650468,94.9,20.9,34.94
03256022,"Nienburg (Weser), Stadt",19.02,5.94,0.664579343833655,99.1,3.6,9.42
03256025,"Rehburg-Loccum, Stadt",21.99,5.06,3.2659193058143,88.3,17.81,44.29
03256030,"Steyerberg, Flecken",22.23,4.84,17.3866393691811,62.4,22.66,44.83
03256902,Heemsen,23.51,4.89,2.72290613661461,88.2,10.4,27.17
03256905,Liebenau,,,,57.7,14.72,27.7
03256906,Marklohe,,,,77.2,9.87,23.35
03256907,Steimbke,29.87,4.67,3.00462346952813,88.3,17.03,32.37
03256908,Uchte,21.41,4.69,7.83237905395836,46.1,15.09,65.42
03256909,Grafschaft Hoya,22.36,5.15,8.45836378910776,65.6,19.04,44.53
03256910,Mittelweser,22.83,4.81,7.23385723130263,73.5,17.52,41.83
03257003,Auetal,23.59,4.58,2.46857658367476,68.9,11.49,26.71
03257009,"Bückeburg, Stadt",17.35,6.11,0.765546012892747,93.9,3.06,7.57
03257028,"Obernkirchen, Stadt",16.91,5.27,1.00270758547009,82.5,7.37,17.62
03257031,"Rinteln, Stadt",16.53,5.44,0.937543719140002,97.7,4.82,14.04
03257035,"Stadthagen, Stadt",20.69,5.69,1.13594603188623,80.7,2.83,14.77
03257901,Eilsen,17.57,5.42,0.907083393763597,99.3,6.36,14.87
03257902,Lindhorst,24.0,5.57,1.86133190145294,84.2,6.6,22.68
03257903,Nenndorf,23.23,6.05,1.78534226207366,95.5,4.07,13.5
03257904,Niedernwöhren,22.97,4.85,1.53520552263271,89.2,7.52,31.86
03257905,Nienstädt,20.29,5.21,0.905712687293248,79.3,6.95,22.83
03257906,Rodenberg,24.16,5.45,0.871150080855828,81.5,5.6,18.25
03257907,Sachsenhagen,25.01,5.46,1.19699978882906,54.5,11.18,28.74
03351004,"Bergen, Stadt",26.44,5.12,3.1796761010937,84.1,26.21,47.19
03351006,"Celle, Stadt",18.45,6.4,0.760799452507913,98.4,7.23,14.2
03351010,Faßberg,25.27,5.7,0.707061803122013,88.3,16.83,37.42
03351012,Hambühren,21.84,5.98,0.820646061722708,89.1,14.98,27.98
03351023,Wietze,21.06,5.72,0.704904268783799,84.1,23.41,51.74
03351024,Winsen (Aller),26.12,6.07,1.00125117493473,65.3,24.25,42.55
03351025,Eschede,28.77,5.1,3.77982475828729,86.1,24.36,46.42
03351026,Südheide,24.43,5.56,3.66238409169252,83.6,27.37,51.12
03351501,"Lohheide, gemfr. Bezirk",22.1,4.3,0.188716577540107,0.3,25.76,50.68
03351902,Flotwedel,24.99,5.75,3.05011377808149,77.4,20.66,46.24
03351903,Lachendorf,26.12,5.75,7.45323305670816,75.0,22.55,43.9
03351904,Wathlingen,23.48,5.9,1.18376555760937,90.2,16.92,32.56
03352011,"Cuxhaven, Stadt",17.82,6.12,2.06460261109509,95.4,4.73,13.38
03352032,Loxstedt,24.83,5.81,1.79094793105519,90.5,12.44,32.71
03352050,Schiffdorf,24.42,6.08,1.8687968530298,97.4,11.91,28.79
03352059,Beverstedt,29.89,5.34,8.19941214150531,90.1,23.13,42.74
03352060,Hagen im Bremischen,31.01,5.71,8.47768663758568,95.0,19.44,54.06
03352061,Wurster Nordseeküste,31.8,6.11,7.36226716682893,89.1,20.29,40.79
03352062,"Geestland, Stadt",28.7,5.9,10.7903451931317,89.2,16.79,45.56
03352904,Börde Lamstedt,29.14,5.02,7.37525422616117,50.4,11.27,37.09
03352907,Hemmoor,29.68,5.69,0.534573701549029,69.8,4.31,14.59
03352911,Land Hadeln,27.53,5.78,5.63180812875473,62.6,17.29,46.82
03353005,"Buchholz in der Nordheide, Stadt",25.69,8.83,0.599951776525361,96.2,3.48,15.25
03353026,Neu Wulmstorf,21.69,8.92,1.56300334075724,96.2,10.91,23.53
03353029,Rosengarten,24.9,8.36,0.436691962995085,93.2,7.55,30.51
03353031,Seevetal,22.57,8.47,0.459917995712502,90.3,7.27,23.63
03353032,Stelle,21.69,8.06,0.534536579015881,91.8,6.61,19.23
03353040,"Winsen (Luhe), Stadt",21.31,8.07,1.78436167516187,97.8,4.59,15.29
03353901,Elbmarsch,26.66,7.11,0.714798600015217,95.2,10.58,28.24
03353902,Hanstedt,28.81,7.64,1.66884104305484,94.8,14.68,43.36
03353903,Hollenstedt,28.37,7.39,5.34018044927178,71.1,12.45,39.42
03353904,Jesteburg,26.05,8.26,0.254189598653318,78.5,7.62,23.41
03353905,Salzhausen,27.91,6.89,1.35713826520167,86.1,19.41,40.25
03353906,Tostedt,32.15,7.38,3.4475109995304,82.5,15.73,38.66
03354501,"Gartow, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03354502,"Göhrde, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03354903,Gartow,30.76,4.58,1.48799040255932,15.5,28.13,64.46
03354906,Elbtalaue,24.7,4.88,1.96895095161443,53.1,28.2,60.31
03354907,Lüchow (Wendland),24.88,4.62,5.85706977988068,54.1,11.63,28.14
03355001,Adendorf,19.96,7.83,0.319938572471705,99.1,9.07,28.38
03355009,"Bleckede, Stadt",28.3,6.16,1.30228264906127,82.2,33.74,53.87
03355022,"Lüneburg, Hansestadt",21.17,8.46,0.377821674453714,98.8,5.8,14.01
03355049,Amt Neuhaus,32.79,5.13,2.09244417293233,90.8,37.07,67.18
03355901,Amelinghausen,28.63,6.04,8.77570142570991,88.2,25.1,44.15
03355902,Bardowick,23.65,7.53,2.41019311320242,92.1,13.41,29.48
03355903,Dahlenburg,30.44,5.45,9.80405880457548,80.8,33.4,53.91
03355904,Gellersen,22.76,7.17,2.32282887215949,98.1,12.54,23.09
03355905,Ilmenau,24.11,7.07,4.17559153895568,98.0,14.58,28.67
03355906,Ostheide,25.75,6.37,5.74150620067644,88.7,17.95,34.65
03355907,Scharnebeck,24.08,6.66,1.09919162283759,87.8,17.94,37.39
03356002,Grasberg,20.0,6.26,1.23864817591204,24.9,23.16,51.73
03356005,Lilienthal,17.06,7.4,0.68248386143005,88.0,19.64,34.57
03356007,"Osterholz-Scharmbeck, Stadt",19.33,6.45,1.42542858540722,72.8,3.87,13.14
03356008,Ritterhude,19.28,6.9,3.68842027539413,77.7,10.39,20.85
03356009,Schwanewede,27.2,6.83,0.889752867721795,75.3,17.36,47.86
03356011,Worpswede,20.91,6.5,1.11883024439919,62.1,17.22,50.94
03356901,Hambergen,27.87,5.52,5.90540336064895,57.3,14.05,37.87
03357008,"Bremervörde, Stadt",22.78,5.82,5.66714489437557,85.0,4.49,11.51
03357016,Gnarrenburg,27.31,5.35,4.16968288973384,54.5,19.12,41.1
03357039,"Rotenburg (Wümme), Stadt",18.82,6.71,2.23612389653955,82.2,2.87,15.32
03357041,Scheeßel,25.68,6.01,3.65494580941447,60.0,12.31,40.31
03357051,"Visselhövede, Stadt",23.79,5.24,1.71686764705882,58.3,16.29,37.71
03357901,Bothel,22.85,5.34,4.92746092653252,64.7,10.94,25.21
03357902,Fintel,31.38,5.44,1.64256479591837,62.9,20.71,51.99
03357903,Geestequelle,25.74,4.97,21.2418709975369,52.8,12.24,27.52
03357904,Selsingen,23.2,5.42,10.2867610232945,39.8,11.06,22.47
03357905,Sittensen,28.2,6.29,5.42989311796546,54.8,18.19,39.37
03357906,Sottrum,25.96,6.11,5.64547333685322,81.4,14.61,52.21
03357907,Tarmstedt,25.84,6.04,7.41817202386252,73.2,16.96,39.84
03357908,Zeven,22.41,6.25,2.93913771159476,70.1,4.69,11.5
03358002,Bispingen,26.56,6.08,1.63448306128734,57.9,16.53,34.81
03358004,Bomlitz,,,,78.9,9.78,22.53
03358008,"Bad Fallingbostel, Stadt",23.53,5.67,2.10303695299838,62.1,10.26,31.17
03358016,"Munster, Stadt",22.59,5.62,6.63845327346089,72.0,3.28,14.45
03358017,Neuenkirchen,17.79,5.94,2.72406196702672,78.3,9.18,19.89
03358017,Neuenkirchen,17.79,5.94,2.72406196702672,64.7,14.32,38.5
03358017,Neuenkirchen,17.79,5.94,2.72406196702672,41.2,12.44,31.45
03358017,Neuenkirchen,17.79,4.78,9.56394234095714,64.7,14.32,38.5
03358017,Neuenkirchen,17.79,4.78,9.56394234095714,41.2,12.44,31.45
03358017,Neuenkirchen,17.79,5.41,7.69019620803618,78.3,9.18,19.89
03358017,Neuenkirchen,17.79,5.41,7.69019620803618,64.7,14.32,38.5
03358017,Neuenkirchen,17.79,5.41,7.69019620803618,41.2,12.44,31.45
03358017,Neuenkirchen,21.81,5.94,2.72406196702672,78.3,9.18,19.89
03358017,Neuenkirchen,21.81,5.94,2.72406196702672,64.7,14.32,38.5
03358017,Neuenkirchen,21.81,5.94,2.72406196702672,41.2,12.44,31.45
03358017,Neuenkirchen,21.81,4.78,9.56394234095714,78.3,9.18,19.89
03358017,Neuenkirchen,21.81,4.78,9.56394234095714,64.7,14.32,38.5
03358017,Neuenkirchen,17.79,4.78,9.56394234095714,78.3,9.18,19.89
03358017,Neuenkirchen,21.81,5.41,7.69019620803618,78.3,9.18,19.89
03358017,Neuenkirchen,23.89,5.41,7.69019620803618,64.7,14.32,38.5
03358017,Neuenkirchen,23.89,5.41,7.69019620803618,78.3,9.18,19.89
03358017,Neuenkirchen,21.81,4.78,9.56394234095714,41.2,12.44,31.45
03358017,Neuenkirchen,23.89,4.78,9.56394234095714,41.2,12.44,31.45
03358017,Neuenkirchen,23.89,4.78,9.56394234095714,64.7,14.32,38.5
03358017,Neuenkirchen,23.89,5.41,7.69019620803618,41.2,12.44,31.45
03358017,Neuenkirchen,23.89,5.94,2.72406196702672,41.2,12.44,31.45
03358017,Neuenkirchen,23.89,5.94,2.72406196702672,64.7,14.32,38.5
03358017,Neuenkirchen,23.89,5.94,2.72406196702672,78.3,9.18,19.89
03358017,Neuenkirchen,21.81,5.41,7.69019620803618,41.2,12.44,31.45
03358017,Neuenkirchen,21.81,5.41,7.69019620803618,64.7,14.32,38.5
03358017,Neuenkirchen,23.89,4.78,9.56394234095714,78.3,9.18,19.89
03358019,"Schneverdingen, Stadt",26.54,6.09,1.18493913270637,56.1,18.39,47.85
03358021,"Soltau, Stadt",19.87,6.11,1.2319471753485,84.5,2.94,10.74
03358022,"Walsrode, Stadt",21.37,5.88,1.2511981894286,64.3,4.39,10.95
03358023,Wietzendorf,24.25,5.46,3.89477692492204,29.8,17.61,33.72
03358501,"Osterheide, gemfr. Bezirk",28.02,3.66,0.0109420779806175,54.0,11.29,34.69
03358901,Ahlden,27.01,5.34,1.03355478285552,91.8,14.77,33.62
03358902,Rethem/ Aller,,,,63.7,17.01,33.36
03358903,Schwarmstedt,30.29,5.81,6.22510875252261,69.2,18.86,46.34
03359010,"Buxtehude, Stadt",22.0,8.16,1.6926471321391,98.7,3.09,10.68
03359013,Drochtersen,24.25,6.19,4.0148856510186,81.4,19.52,32.42
03359028,Jork,20.87,7.67,0.731691591056384,90.8,11.58,29.53
03359038,"Stade, Hansestadt",19.4,7.34,0.426633011395363,93.7,6.11,11.64
03359901,Apensen,27.51,7.04,0.970212532428657,95.2,10.44,22.15
03359902,Fredenbeck,25.81,6.46,6.60916212594908,92.1,15.93,27.98
03359903,Harsefeld,26.61,7.1,7.20315429384377,86.1,17.51,33.41
03359905,Horneburg,24.51,7.4,1.00011314701269,94.5,9.62,26.32
03359906,Lühe,21.41,6.84,0.677051176470588,95.8,10.78,29.75
03359907,Nordkehdingen,26.47,5.66,16.9595909337676,83.9,19.98,39.72
03359909,Oldendorf-Himmelpforten,26.55,6.12,3.27686916570951,87.7,15.18,30.0
03360004,Bienenbüttel,30.28,5.99,2.22063780435096,73.1,22.66,36.37
03360025,"Uelzen, Hansestadt",20.66,5.79,2.37711451641422,95.7,5.29,10.17
03360904,Rosche,27.92,4.56,26.1563976678128,43.5,19.69,37.08
03360905,Suderburg,27.51,5.3,6.14644337453291,58.1,18.63,34.0
03360907,Bevensen-Ebstorf,26.88,6.05,4.68318900646678,77.6,21.34,33.36
03360908,Aue,25.47,4.96,4.74279824144487,69.2,16.62,30.64
03361001,"Achim, Stadt",20.98,7.11,1.95956537005374,92.7,3.23,8.43
03361003,Dörverden,22.18,5.21,2.81863315158124,91.7,12.09,26.24
03361005,Kirchlinteln,22.09,5.75,4.28981107333657,63.4,11.54,28.23
03361006,"Langwedel, Flecken",24.43,6.31,3.22130025931486,85.6,8.8,19.17
03361008,"Ottersberg, Flecken",23.79,6.72,1.70615108180202,76.9,16.02,45.77
03361009,Oyten,20.38,7.13,0.569695349981548,91.3,8.41,25.14
03361012,"Verden (Aller), Stadt",18.44,6.5,0.638827175208582,97.8,3.4,9.34
03361901,Thedinghausen,22.81,5.89,7.35766920441568,67.0,11.12,26.87
03401000,"Delmenhorst, Stadt",16.06,6.34,0.513739644064553,99.0,5.01,11.73
03402000,"Emden, Stadt",9.87,6.13,4.67432745621846,99.1,4.51,10.5
03403000,"Oldenburg (Oldenburg), Stadt",14.52,7.79,0.472404732974599,99.4,6.56,14.01
03404000,"Osnabrück, Stadt",14.4,7.3,0.387480294683508,99.0,5.23,16.25
03405000,"Wilhelmshaven, Stadt",12.1,5.69,1.74804839070036,97.4,6.04,15.63
03451001,Apen,20.63,5.77,2.95175085882545,74.1,13.07,30.05
03451002,Bad Zwischenahn,18.82,7.36,0.843423514411301,75.2,4.98,17.46
03451004,Edewecht,19.52,6.23,1.25725405971713,82.8,10.62,24.23
03451005,Rastede,17.71,6.45,1.13424482312338,71.8,4.32,19.33
03451007,"Westerstede, Stadt",18.02,6.31,1.84451157038652,72.7,4.62,11.38
03451008,Wiefelstede,18.73,6.83,4.71451903943005,88.2,8.71,26.1
03452001,"Aurich, Stadt",15.29,6.4,2.86271428903886,59.8,4.4,11.35
03452002,Baltrum,4.79,8.37,0.310325542570952,0.0,49.42,89.42
03452006,Großefehn,20.09,5.51,8.60829957776214,50.6,14.45,34.02
03452007,Großheide,19.34,5.6,6.57418441260745,46.4,12.83,34.34
03452011,Hinte,14.25,5.84,28.2899986248625,88.9,7.96,21.86
03452012,Ihlow,18.9,5.53,9.8152484930203,57.9,11.25,24.05
03452013,"Juist, Inselgemeinde",3.16,10.19,0.0738659793814433,0.0,81.17,126.69
03452014,Krummhörn,17.1,5.88,2.93993174522723,82.7,16.95,34.07
03452019,"Norden, Stadt",14.01,6.6,5.58617157154772,65.5,3.56,18.24
03452020,"Norderney, Stadt",4.32,10.53,0.241902536715621,98.3,56.67,113.92
03452023,Südbrookmerland,18.6,5.69,0.730474545160071,71.2,10.76,26.53
03452025,"Wiesmoor, Stadt",20.32,6.01,8.83778773515035,41.1,22.21,48.61
03452027,Dornum,21.9,5.85,24.5327766732936,47.6,20.2,42.68
03452501,"Nordseeinsel Memmert, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03452901,Brookmerland,18.17,5.97,1.51820975463794,76.6,10.89,29.96
03452903,Hage,17.57,6.1,15.6818862318194,57.6,7.22,22.13
03453001,Barßel,20.93,5.61,4.19319263289464,75.4,19.11,44.73
03453002,Bösel,18.76,5.6,16.0185874086566,45.4,11.1,18.67
03453003,Cappeln (Oldenburg),16.24,5.38,5.21775514266755,52.9,9.38,35.97
03453004,"Cloppenburg, Stadt",17.41,6.39,1.37799989205527,87.2,3.39,9.33
03453005,Emstek,18.1,5.87,6.98997941763063,65.8,10.19,39.22
03453006,Essen (Oldenburg),17.81,5.54,3.95115723546863,73.2,7.96,46.79
03453007,"Friesoythe, Stadt",20.11,5.71,6.72919607757681,44.6,6.08,23.76
03453008,Garrel,16.68,6.18,8.33764642811826,37.8,13.83,37.02
03453009,Lastrup,20.43,5.44,4.01131074336748,51.0,14.93,42.43
03453010,Lindern (Oldenburg),21.18,5.15,4.32022126324049,0.0,23.47,68.76
03453011,"Löningen, Stadt",18.78,5.54,5.83506269933314,51.9,20.41,63.93
03453012,Molbergen,19.76,5.6,5.02052159678952,0.0,13.38,33.99
03453013,Saterland,20.09,5.36,7.97652518539247,65.9,16.52,38.46
03454010,Emsbüren,19.74,5.38,2.58669151138716,57.1,16.8,34.28
03454014,Geeste,18.06,5.37,4.39715747900557,80.2,13.38,24.71
03454018,"Haren (Ems), Stadt",15.3,5.74,8.26239084823251,59.3,16.99,37.16
03454019,"Haselünne, Stadt",19.89,6.01,8.4374798553719,46.1,16.47,36.93
03454032,"Lingen (Ems), Stadt",15.77,6.33,1.2234573945032,92.5,4.95,14.62
03454035,"Meppen, Stadt",15.55,6.14,1.53044989893956,74.8,4.25,12.22
03454041,"Papenburg, Stadt",15.74,6.19,2.09954974582426,80.7,4.63,15.55
03454044,Rhede (Ems),18.62,6.05,12.5902636903453,26.3,14.2,36.71
03454045,Salzbergen,19.04,5.77,3.23599509495661,51.1,10.69,39.98
03454054,Twist,21.53,5.45,7.31796508523311,65.9,17.94,33.25
03454901,Dörpen,18.74,5.5,12.7052395486601,58.1,17.99,46.02
03454902,Freren,21.45,4.89,10.6496236709569,63.4,16.99,40.26
03454903,Herzlake,22.32,5.48,5.13372487598751,48.3,26.45,53.52
03454904,Lathen,19.69,5.29,13.7213907860825,68.6,22.07,49.27
03454905,Lengerich,20.04,4.98,10.4367129871487,51.5,17.14,50.82
03454906,Nordhümmling,22.83,5.23,7.51655362434922,0.8,18.26,57.48
03454907,Sögel,20.88,5.4,10.5257602568474,65.3,24.99,47.45
03454908,Spelle,18.52,5.71,2.90509912831948,66.1,14.08,42.85
03454909,Werlte,20.97,5.33,15.7979087364376,39.5,27.43,73.15
03455007,"Jever, Stadt",18.67,5.98,3.30943975213848,88.7,2.38,9.87
03455014,Sande,16.44,5.73,3.07964103456275,84.0,12.64,26.56
03455015,"Schortens, Stadt",17.78,5.72,0.797159638409386,95.1,7.68,20.7
03455020,Wangerland,21.0,6.02,22.8462112799213,65.5,13.31,20.6
03455021,"Wangerooge, Nordseebad",8.92,9.59,0.203993316624896,0.0,106.48,83.72
03455025,Bockhorn,26.34,8.42,2.12065565924862,86.0,7.84,19.86
03455025,Bockhorn,26.34,8.42,2.12065565924862,73.6,9.83,23.9
03455025,Bockhorn,26.34,5.49,11.106970005534,86.0,7.84,19.86
03455025,Bockhorn,26.34,5.49,11.106970005534,73.6,9.83,23.9
03455025,Bockhorn,19.56,8.42,2.12065565924862,86.0,7.84,19.86
03455025,Bockhorn,19.56,8.42,2.12065565924862,73.6,9.83,23.9
03455025,Bockhorn,19.56,5.49,11.106970005534,86.0,7.84,19.86
03455025,Bockhorn,19.56,5.49,11.106970005534,73.6,9.83,23.9
03455026,"Varel, Stadt",17.83,5.88,0.894459154814116,76.6,3.27,11.1
03455027,Zetel,19.79,5.58,0.795022643668765,67.2,13.32,34.78
03456001,"Bad Bentheim, Stadt",17.39,5.97,3.74507205710418,75.2,13.18,41.07
03456015,"Nordhorn, Stadt",14.26,6.33,1.60526778538069,90.7,3.63,12.99
03456025,Wietmarschen,18.04,5.63,4.58691790927641,49.2,13.21,26.89
03456901,Emlichheim,17.54,5.58,10.0988913355673,80.3,29.77,62.86
03456902,Neuenhaus,15.95,5.48,4.52018942189422,60.5,13.95,35.99
03456903,Schüttorf,16.3,5.9,2.8649393920786,83.8,13.84,37.95
03456904,Uelsen,17.47,5.41,4.48339235990254,70.9,20.88,48.09
03457002,"Borkum, Stadt",7.08,8.74,1.3112264552311,98.6,136.81,124.09
03457012,Jemgum,19.02,5.56,4.86980299319728,65.3,13.04,37.34
03457013,"Leer (Ostfriesland), Stadt",15.97,6.32,1.09862832627653,81.7,3.18,13.87
03457014,Moormerland,20.53,6.47,1.26308039908543,74.6,10.33,28.73
03457017,Ostrhauderfehn,20.06,5.63,1.36241387024609,62.4,19.88,52.3
03457018,Rhauderfehn,20.64,5.52,2.21820070289267,41.2,15.7,45.7
03457020,Uplengen,23.38,5.43,0.897263253659747,29.7,15.3,33.66
03457021,"Weener, Stadt",17.57,5.92,4.00301231480903,57.8,12.22,35.5
03457022,Westoverledingen,18.49,5.53,1.39203422824984,54.5,8.02,30.3
03457024,Bunde,20.08,5.87,6.29873853092784,42.3,14.07,47.69
03457501,"Insel Lütje Hörn, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03457902,Hesel,22.98,5.65,1.14324733096085,39.9,13.11,32.43
03457903,Jümme,22.06,5.53,5.29827575713665,50.1,12.12,37.94
03458003,Dötlingen,22.24,5.81,15.9087147925343,65.1,9.6,24.01
03458005,Ganderkesee,18.89,6.87,1.64338510911425,84.9,11.48,26.7
03458007,Großenkneten,22.07,5.92,7.52098302133217,74.0,16.52,36.73
03458009,Hatten,24.3,6.45,3.1185125958379,80.2,15.08,31.59
03458010,Hude (Oldb),22.06,6.29,3.36676123870022,59.0,18.28,38.24
03458013,Wardenburg,18.92,6.31,1.36992838470424,79.7,14.71,26.98
03458014,"Wildeshausen, Stadt",19.37,6.42,3.55888820081308,66.5,3.12,13.65
03458901,Harpstedt,22.56,5.5,9.34607433742728,50.1,12.1,33.58
03459003,Bad Essen,17.1,5.75,3.03371840381908,69.4,17.8,49.08
03459004,"Bad Iburg, Stadt",16.24,6.15,1.58335230608959,79.3,7.02,26.84
03459005,Bad Laer,15.12,5.65,2.32152282832665,74.3,13.98,39.5
03459006,Bad Rothenfelde,15.14,7.06,1.02438199371874,93.7,14.56,38.68
03459008,Belm,15.87,5.75,2.16509960979071,90.6,9.8,29.96
03459012,Bissendorf,17.42,5.55,1.09009904965868,75.4,11.91,36.4
03459013,Bohmte,19.35,5.38,3.03723338200261,73.1,21.94,50.44
03459014,"Bramsche, Stadt",18.82,5.62,4.09266885235713,84.8,3.98,15.32
03459015,"Dissen am Teutoburger Wald, Stadt",15.02,6.05,0.834482985523595,71.3,11.73,29.91
03459019,"Georgsmarienhütte, Stadt",13.69,5.76,0.650411773842808,98.4,3.44,11.15
03459020,Hagen am Teutoburger Wald,15.47,5.47,0.768975481481481,81.2,6.92,26.77
03459021,Hasbergen,16.17,5.88,0.406606799172587,95.8,9.29,28.68
03459022,Hilter am Teutoburger Wald,17.09,5.81,1.11753363143374,88.0,10.08,24.91
03459024,"Melle, Stadt",17.45,5.69,1.73597433725756,80.6,6.3,18.58
03459029,Ostercappeln,19.16,5.47,1.20674656131109,61.7,16.06,49.48
03459033,Wallenhorst,16.29,5.89,1.16677811127061,95.6,8.89,22.9
03459034,Glandorf,16.89,5.43,8.31669631626235,68.0,15.07,42.29
03459901,Artland,22.53,5.66,2.34794880461665,67.9,5.75,21.71
03459902,Bersenbrück,19.97,5.5,4.6249974926064,69.1,16.22,40.22
03459903,Fürstenau,23.61,4.79,12.9252589949994,59.5,24.58,58.17
03460001,Bakum,15.98,5.5,7.23581125631126,50.4,10.1,32.12
03460002,"Damme, Stadt",15.03,5.89,5.46239367311072,50.6,19.71,44.24
03460003,"Dinklage, Stadt",15.41,5.89,4.7242110365399,92.6,9.99,25.39
03460004,Goldenstedt,18.63,5.88,3.64739247783299,79.4,10.86,20.53
03460005,Holdorf,16.11,5.81,4.23229905922883,42.2,14.24,52.13
03460006,"Lohne (Oldenburg), Stadt",12.43,6.27,1.50233472352053,94.6,3.12,8.03
03460007,Neuenkirchen-Vörden,21.4,5.69,5.84381538461538,60.5,13.98,39.41
03460008,Steinfeld (Oldenburg),14.77,5.6,3.24599826539462,64.5,10.43,25.34
03460009,"Vechta, Stadt",14.9,7.23,1.40667490894015,88.0,3.18,11.17
03460010,Visbek,16.51,6.56,3.8952521447589,54.7,12.23,33.77
03461001,Berne,24.68,5.29,3.12802724358974,70.0,20.53,43.7
03461002,"Brake (Unterweser), Stadt",16.61,5.04,4.91363250298132,95.0,3.48,16.9
03461003,Butjadingen,22.99,5.3,15.5039049174971,49.8,21.32,34.33
03461004,"Elsfleth, Stadt",22.73,5.25,7.37212798783138,80.8,12.28,28.02
03461005,Jade,22.26,5.5,11.2301322706461,63.6,10.21,29.48
03461006,Lemwerder,21.04,5.95,4.78139009374563,85.2,18.93,35.43
03461007,"Nordenham, Stadt",14.24,5.32,0.952857913942527,94.9,6.61,10.61
03461008,Ovelgönne,20.4,5.42,19.6976394079556,54.6,10.13,30.83
03461009,Stadland,20.75,4.71,6.3620718650372,79.3,14.6,25.86
03462005,Friedeburg,22.05,5.24,1.2761200994454,56.3,16.51,37.4
03462007,Langeoog,5.06,10.75,0.168746422438466,0.0,68.83,96.25
03462014,Spiekeroog,7.54,10.55,0.307063020214031,0.0,63.62,114.02
03462019,"Wittmund, Stadt",19.73,6.09,2.68364954508256,52.1,5.18,13.45
03462901,Esens,19.08,6.24,11.4219119811002,58.1,17.21,41.2
03462902,Holtriem,22.24,5.73,20.4790087403599,55.4,15.58,32.76
04011000,"Bremen, Stadt",13.93,7.75,0.384970774294164,98.9,10.11,22.12
04012000,"Bremerhaven, Stadt",21.77,5.58,0.785956741261648,99.3,5.59,13.27
05111000,"Düsseldorf, Stadt",13.37,9.24,0.266019998505676,99.9,7.12,16.68
05112000,"Duisburg, Stadt",16.98,5.84,0.146114202994359,99.6,9.09,20.85
05113000,"Essen, Stadt",15.24,6.72,0.148905249923022,99.5,8.46,18.78
05114000,"Krefeld, Stadt",15.85,6.66,0.323001361491249,99.3,6.96,15.12
05116000,"Mönchengladbach, Stadt",15.6,6.41,0.413494202223754,99.4,6.05,18.25
05117000,"Mülheim an der Ruhr, Stadt",15.59,6.5,0.25256687199833,99.2,6.52,13.06
05119000,"Oberhausen, Stadt",15.24,5.73,0.155355784920123,99.9,8.03,17.27
05120000,"Remscheid, Stadt",11.57,5.78,0.196628914956533,99.9,5.64,18.07
05122000,"Solingen, Klingenstadt",13.65,6.38,0.25935102058602,99.2,5.8,15.39
05124000,"Wuppertal, Stadt",14.13,6.1,0.187506690333151,99.1,6.86,18.06
